;Timestamp;Pressure_data
[2025-12-09 13:47:10.671] ;4847;95385.49
[2025-12-09 13:47:10.682] ;4864;95385.52
[2025-12-09 13:47:10.704] ;4881;95385.72
[2025-12-09 13:47:10.720] ;4897;95385.72
[2025-12-09 13:47:10.736] ;4914;95385.36
[2025-12-09 13:47:10.753] ;4930;95386.42
[2025-12-09 13:47:10.769] ;4947;95385.58
[2025-12-09 13:47:10.786] ;4964;95385.77
[2025-12-09 13:47:10.803] ;4980;95385.83
[2025-12-09 13:47:10.820] ;4997;95386.24
[2025-12-09 13:47:10.836] ;5014;95386.53
[2025-12-09 13:47:10.854] ;5030;95386.67
[2025-12-09 13:47:10.870] ;5047;95386.61
[2025-12-09 13:47:10.887] ;5063;95386.99
[2025-12-09 13:47:10.903] ;5081;95387.02
[2025-12-09 13:47:10.920] ;5097;95387.07
[2025-12-09 13:47:10.936] ;5113;95386.75
[2025-12-09 13:47:10.953] ;5130;95387.71
[2025-12-09 13:47:10.970] ;5147;95387.5
[2025-12-09 13:47:10.982] ;5164;95387.24
[2025-12-09 13:47:11.003] ;5180;95387.52
[2025-12-09 13:47:11.020] ;5196;95388.16
[2025-12-09 13:47:11.036] ;5214;95387.27
[2025-12-09 13:47:11.052] ;5230;95388.44
[2025-12-09 13:47:11.072] ;5246;95387.99
[2025-12-09 13:47:11.086] ;5263;95388.03
[2025-12-09 13:47:11.103] ;5280;95388.49
[2025-12-09 13:47:11.119] ;5297;95388.88
[2025-12-09 13:47:11.136] ;5313;95388.74
[2025-12-09 13:47:11.152] ;5329;95388.44
[2025-12-09 13:47:11.169] ;5347;95389.21
[2025-12-09 13:47:11.186] ;5363;95388.83
[2025-12-09 13:47:11.202] ;5380;95388.69
[2025-12-09 13:47:11.219] ;5396;95388.91
[2025-12-09 13:47:11.235] ;5413;95389.42
[2025-12-09 13:47:11.252] ;5430;95389.46
[2025-12-09 13:47:11.268] ;5446;95389.46
[2025-12-09 13:47:11.286] ;5463;95389.49
[2025-12-09 13:47:11.302] ;5480;95389.47
[2025-12-09 13:47:11.319] ;5496;95390.38
[2025-12-09 13:47:11.335] ;5513;95390.17
[2025-12-09 13:47:11.351] ;5529;95390.35
[2025-12-09 13:47:11.368] ;5547;95389.82
[2025-12-09 13:47:11.385] ;5563;95390.66
[2025-12-09 13:47:11.401] ;5579;95390.41
[2025-12-09 13:47:11.418] ;5596;95390.53
[2025-12-09 13:47:11.434] ;5613;95390.53
[2025-12-09 13:47:11.451] ;5629;95391.11
[2025-12-09 13:47:11.467] ;5646;95390.96
